request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
ce78c012-53c3-4c00-82fd-ec4d2e47538a,ar-dist-0254,3756116.098840131,3756116.6633594725,3756116.9957517837,3251,49,0.5645193415693939,0.33239231118932366
41501b8b-429c-4a44-9482-5ec190e3c992,ar-dist-0324,3756115.549122083,3756116.321200535,3756117.033819096,3251,47,0.7720784521661699,0.7126185609959066
336f35ef-522b-4a1c-aaa3-22c3fa2e3e6c,ar-dist-0383,3756115.769185414,3756116.5277002333,3756117.0338849784,3741,62,0.758514819201082,0.5061847451142967
38246a68-977e-49f6-9bd5-11769bec2e18,ar-dist-0723,3756115.439543094,3756116.236788028,3756117.120773708,3901,64,0.797244933899492,0.8839856800623238
0f0158d5-34cd-42bf-b04b-c53e46c12034,ar-dist-0180,3756115.98839812,3756116.6138262018,3756117.120842048,2501,44,0.6254280819557607,0.5070158462040126
7e6a6432-4d8c-46eb-ad6d-47004e121720,ar-dist-0213,3756116.53934498,3756116.86674528,3756117.169796168,2501,37,0.3274003001861274,0.3030508877709508
3ee85235-37cc-437f-89f9-536ca66fb6fc,ar-dist-0172,3756116.428228608,3756116.7960000266,3756117.3878180296,2501,56,0.36777141876518726,0.5918180029839277
96b688dd-84af-4544-b129-827f9ebd7909,ar-dist-0883,3756116.648403626,3756116.970780951,3756117.473563648,3901,43,0.32237732503563166,0.5027826968580484
a9e5e883-7f58-4870-bf76-4c09256a5ab2,ar-dist-0236,3756115.219820054,3756115.933318956,3756117.5613480625,2501,63,0.713498902041465,1.6280291066505015
c0ce72f7-07e7-4d63-b26c-3c16e79823c3,ar-dist-0063,3756116.758253674,3756116.9763657767,3756117.817486174,1501,61,0.2181121027097106,0.8411203972063959
50288bc2-63bf-4554-83d2-40787188e0b1,ar-dist-0709,3756115.8783118,3756116.5772749917,3756117.8647935777,3901,95,0.6989631918258965,1.2875185860320926
4c032447-c2cb-4d9b-8d60-e7f731e9abb2,ar-dist-0629,3756116.97782013,3756117.386659957,3756117.946365447,3901,38,0.4088398269377649,0.5597054897807539
a0035739-f7af-479f-b32f-86f33d9ff9d1,ar-dist-0247,3756116.86731125,3756117.1192935137,3756117.9464878757,2501,56,0.2519822637550533,0.8271943619474769
e2e336c3-59f4-48cb-8329-eee95a32c1c0,ar-dist-0944,3756115.660511697,3756116.4991743024,3756117.9986604643,3901,67,0.8386626052670181,1.4994861618615687
b19c6984-bccc-4d41-bc11-56f1d9f970ce,ar-dist-0270,3756117.197254606,3756117.608616249,3756118.4262425625,3251,46,0.4113616431131959,0.8176263133063912
e03575b8-e203-4eb6-bd34-3f5bc071f3e6,ar-dist-0788,3756117.417275062,3756117.945673076,3756118.7505124668,3901,40,0.528398014139384,0.8048393907956779
a3238dd7-493b-416f-98e9-5e04b7d77ac1,ar-dist-0031,3756116.318245608,3756116.70737341,3756118.852287323,851,78,0.38912780210375786,2.144913913216442
10593f5a-e0bf-464a-b3b4-880a97b021b6,ar-dist-0945,3756117.967017257,3756118.6700650128,3756119.393880754,3901,40,0.7030477556400001,0.7238157410174608
00eb50c5-ee04-4ca3-ae40-76a0877c91ed,ar-dist-0185,3756117.308283866,3756117.6907888367,3756119.3939902745,2501,56,0.38250497076660395,1.7032014378346503
b04afcc9-94ef-45ed-8bc9-3b3f8606401a,ar-dist-0248,3756117.087441207,3756117.429759623,3756119.4642967437,2501,60,0.34231841610744596,2.0345371207222342
2b5da0d9-0a00-4c88-9827-3c924a68571c,ar-dist-0790,3756118.296308127,3756119.0018199566,3756119.7386205564,3901,39,0.7055118293501437,0.7368005998432636
3f19c00e-4e34-48dc-b606-4a3c6b0cf2c8,ar-dist-0768,3756118.627168129,3756119.391371868,3756119.876922199,3901,36,0.764203738886863,0.4855503309518099
cfed1fec-a524-482e-8771-82cc192b4ac9,ar-dist-0372,3756117.8569918,3756118.616759623,3756120.2788351947,3741,62,0.7597678229212761,1.6620755717158318
1b3da268-9f7a-4061-834c-50d2cba7df4c,ar-dist-0545,3756117.747366674,3756118.4258677308,3756120.2794447565,3741,57,0.6785010569728911,1.8535770257003605
70b9a747-2ca0-4044-aa06-f5c99e68edc2,ar-dist-0176,3756118.406092403,3756119.107461441,3756120.3760167407,2501,48,0.7013690378516912,1.2685552998445928
cbc88ace-0652-4d3b-aee5-6826b6d3be07,ar-dist-0904,3756118.076289442,3756118.8519856837,3756120.671863242,3901,60,0.7756962417624891,1.819877558387816
79c07ea5-3d3f-447e-b232-5fc335873dcf,ar-dist-0983,3756118.845972409,3756119.602062557,3756120.672096664,3901,50,0.7560901478864253,1.0700341071933508
bc19d253-9a30-4968-9f26-94054361a09d,ar-dist-0430,3756117.52706193,3756118.074892761,3756120.672190145,3741,83,0.5478308312594891,2.5972973839379847
11730aaa-9200-4d02-8a1e-7f2bd3e566b2,ar-dist-0133,3756118.955619854,3756119.6822388098,3756120.773139665,1501,48,0.7266189558431506,1.090900855138898
35e7b145-e905-4f49-8e3f-83a3879a95d8,ar-dist-0481,3756119.176685108,3756119.816159432,3756120.857220507,3741,41,0.6394743239507079,1.0410610754042864
5b16ede8-96e6-4aa5-9cdd-0cee86093937,ar-dist-0804,3756118.735496761,3756119.548828359,3756120.96286913,3901,61,0.8133315984159708,1.4140407708473504
62c0d535-c70a-4ce1-aa72-d2f2ef17d512,ar-dist-0257,3756118.18610149,3756118.921185062,3756121.111937429,3251,72,0.7350835716351867,2.1907523670233786
fe8816cd-7a3e-495d-88da-25e005dcaf25,ar-dist-0557,3756119.06596337,3756119.737517282,3756121.14256472,3741,49,0.6715539121069014,1.405047438107431
e85b7c35-63a7-4ba9-a6f3-d10138277876,ar-dist-0611,3756119.504763582,3756120.186335473,3756121.197249492,3741,49,0.6815718910656869,1.0109140193089843
1c6445aa-c7d3-4049-95c8-d84108a77781,ar-dist-0517,3756119.945455504,3756120.856293553,3756121.2854136634,3741,37,0.9108380489051342,0.429120110347867
9b04bf07-895b-49ab-bb89-cc2d1a98aa60,ar-dist-0399,3756118.51599466,3756119.28864926,3756121.4098638417,3741,68,0.7726545999757946,2.1212145816534758
6cdc3793-aa2d-459d-9472-f8713a4aba78,ar-dist-1000,3756119.724828392,3756120.5708142687,3756121.5447601136,6001,44,0.8459858768619597,0.9739458449184895
fcad85a3-c1ba-4b9b-b092-7eec33a6544a,ar-dist-0032,3756119.395467527,3756119.967673345,3756121.599122014,851,61,0.5722058177925646,1.6314486688934267
3fe52e51-837b-40ed-8572-7926bf9dddc0,ar-dist-0314,3756119.285577232,3756119.9673188664,3756121.599188555,3251,59,0.6817416343837976,1.631869688630104
2b816344-556b-4a4a-8d9d-a84980c0bed9,ar-dist-0933,3756119.614983407,3756120.374528525,3756121.599243154,3901,58,0.7595451180823147,1.2247146288864315
5e8739e7-d2ba-45f0-a622-46b82b5a11d2,ar-dist-0381,3756117.637099448,3756118.2398714502,3756121.733622707,3741,100,0.6027720021083951,3.493751256726682
2f417d5c-000c-452b-a815-9dd724bd60dc,ar-dist-0832,3756120.05615976,3756120.9601677726,3756121.813575057,3901,47,0.9040080127306283,0.853407284244895
7aa90e0c-1cbc-48dc-9cde-db148a155d46,ar-dist-0085,3756120.494539056,3756121.195062676,3756121.813695348,1501,41,0.700523620005697,0.6186326718889177
35b8ad15-0184-4553-94b9-c79c5f9c6574,ar-dist-0439,3756119.83595359,3756120.772531263,3756121.878915824,3741,57,0.9365776730701327,1.106384560931474
88629970-8d3c-4ffb-9b84-15b5e8742446,ar-dist-0235,3756120.9337752,3756121.319859745,3756121.913438016,2501,42,0.38608454493805766,0.5935782711021602
ed9996ee-1c4f-4af5-ac91-d73a0a441ff0,ar-dist-0994,3756120.384476701,3756121.141895539,3756121.921042163,4051,50,0.7574188383296132,0.7791466237977147
f83a1c17-1b5a-4d1a-ac46-c1792a4ed24b,ar-dist-0554,3756120.60425585,3756121.230368302,3756121.921161124,3741,39,0.6261124522425234,0.6907928218133748
81c831ed-d644-448a-94ef-d1a232b708c8,ar-dist-0175,3756121.153067786,3756121.598523894,3756121.9299482647,2501,32,0.44545610807836056,0.33142437087371945
2367c7f8-c298-4ce0-a6ee-9695c16b5374,ar-dist-0640,3756120.164909342,3756121.1096557607,3756122.0647283057,3901,72,0.9447464188560843,0.9550725449807942
49775376-ba5e-416c-be66-06def005d8f8,ar-dist-0059,3756120.713715932,3756121.231092413,3756122.115207148,1501,53,0.517376481089741,0.8841147348284721
d95e2a72-6b63-45c1-bd75-7ce834982327,ar-dist-0646,3756121.482750747,3756121.920095802,3756122.378792237,3901,38,0.43734505493193865,0.4586964352056384
14001183-f10e-4941-b8f6-9f3df4971c20,ar-dist-0123,3756121.702513252,3756121.9390042867,3756122.455933931,1501,37,0.23649103473871946,0.5169296441599727
02c771cc-283b-4815-a514-4380af20fa95,ar-dist-0812,3756121.593317771,3756121.9395084777,3756122.505869011,3901,40,0.34619070682674646,0.5663605332374573
11d55fda-5604-48c3-b709-7ffa954ec110,ar-dist-0536,3756121.263808852,3756121.813232987,3756122.587228964,3741,42,0.5494241351261735,0.7739959768950939
2eb6f162-f90d-42fd-aa08-550366b9066a,ar-dist-0148,3756121.043984424,3756121.4595386996,3756122.6867930708,2501,72,0.41555427573621273,1.2272543711587787
a5f22015-ddaa-449a-a747-3660a2a7301c,ar-dist-0001,3756120.275950609,3756121.111223404,3756122.68690265,851,92,0.8352727950550616,1.5756792463362217
a79b6e45-7b9b-490c-9b73-107ca50ff101,ar-dist-0265,3756120.823693356,3756121.3193285554,3756123.040700572,3251,58,0.49563519936054945,1.7213720167055726
7dafe764-ab2c-4c70-b8b7-eabfc5146376,ar-dist-0025,3756121.813783927,3756122.064110475,3756123.450506217,851,59,0.25032654823735356,1.3863957417197526
ec6ae598-1d96-4d34-a06c-5f4b0a9441ea,ar-dist-0434,3756122.032868831,3756122.5865110736,3756123.508402575,3741,44,0.5536422426812351,0.921891501173377
063645d9-f2b0-4a90-84a4-0b05072f3a7e,ar-dist-0785,3756122.142678922,3756122.7573718177,3756124.035165661,3901,48,0.6146928956732154,1.2777938432991505
4dc7a86b-350b-4f34-afa3-1cb52b668681,ar-dist-0087,3756122.801910165,3756123.366973558,3756124.069791154,1501,41,0.5650633927434683,0.7028175960294902
1952c48c-e44c-41ae-a8c1-f4c318852a1a,ar-dist-0532,3756122.692424274,3756123.3673198,3756124.157345251,3741,43,0.6748955259099603,0.790025451220572
cbd0cffb-20b9-4979-aeda-c778f4da9004,ar-dist-0942,3756121.922567187,3756122.4556233,3756124.20748886,3901,78,0.5330561129376292,1.7518655601888895
0b3770ef-07e8-4e5e-88fd-6f35b0fb9695,ar-dist-0266,3756122.912948799,3756123.5062721097,3756124.2908308776,3251,50,0.5933233108371496,0.7845587679184973
4b4ab782-a36c-4182-9ad4-6e9db871a9ab,ar-dist-0369,3756122.252356285,3756122.9398773033,3756124.349452576,3741,56,0.6875210180878639,1.4095752728171647
9b524094-232d-431a-9f6b-c2e2073117fe,ar-dist-0741,3756123.241600231,3756123.917095684,3756124.561288849,3901,44,0.6754954531788826,0.6441931650042534
9d9ca314-52b6-4f50-954a-c511b084c3a8,ar-dist-0934,3756122.361887787,3756123.118973689,3756124.561527779,3901,58,0.7570859021507204,1.442554089706391
ba1b181d-38b0-4cd9-b57a-6de4b3a1d116,ar-dist-0303,3756123.131658279,3756123.786841314,3756124.641485776,3251,45,0.6551830349490047,0.8546444620005786
a5232eba-57be-49fb-bf3d-cd39ae02df1e,ar-dist-0443,3756122.582373852,3756123.325924649,3756124.642068687,3741,64,0.7435507969930768,1.3161440379917622
7af22dd0-c59e-4ae2-8159-7c3f5f161c3e,ar-dist-0355,3756121.374018506,3756121.9070467213,3756124.696453886,3741,101,0.5330282151699066,2.7894071647897363
ba4f2cea-ea45-47c2-9f9b-3266a06724b7,ar-dist-0230,3756123.570891183,3756124.1566885198,3756125.0383209717,2501,47,0.585797336883843,0.8816324518993497
fb28090d-7216-460b-ae73-58793923e034,ar-dist-0483,3756123.351656573,3756124.033063358,3756125.038532253,3741,46,0.6814067852683365,1.005468894727528
44845b1a-9daf-487a-9ba5-534e7f01f455,ar-dist-0590,3756123.680974613,3756124.290561226,3756125.142251747,3741,47,0.609586613252759,0.8516905209980905
f8f873a9-fddc-4368-a7b1-9f2cf269f012,ar-dist-0920,3756123.461131872,3756124.068438881,3756125.2416049023,3901,49,0.6073070089332759,1.1731660212390125
e7977cbd-c7c1-4cfe-bd5b-6fdba8951952,ar-dist-0649,3756122.472374641,3756123.166821863,3756125.241768652,3901,75,0.6944472221657634,2.074946789070964
45733050-fcf2-445b-a3e0-dd22dd3863c8,ar-dist-0004,3756123.790603823,3756124.290292856,3756125.3225819417,851,44,0.49968903278931975,1.0322890859097242
883029c1-897e-4497-a7ea-b66e0b0371a6,ar-dist-0547,3756124.011095725,3756124.510312047,3756125.558702828,3741,53,0.49921632185578346,1.0483907810412347
2d94c4dd-d0d3-4996-b895-918f7ef889f6,ar-dist-0242,3756123.021323437,3756123.586365841,3756125.7693242026,2501,75,0.5650424039922655,2.1829583616927266
3026bead-1e43-4740-a7a9-fd781c987087,ar-dist-0693,3756124.561419097,3756125.320806469,3756125.8749904307,3901,39,0.7593873720616102,0.5541839618235826
208d8143-d32b-4f9a-ad9c-dd6707ebfd85,ar-dist-0223,3756124.230931275,3756124.696164756,3756126.128573266,2501,57,0.4652334810234606,1.4324085097759962
e506a7c6-3158-4b31-8384-1bdfcc446e97,ar-dist-0707,3756124.120284473,3756124.6411916143,3756126.413944694,3901,58,0.5209071412682533,1.7727530798874795
5a925036-b7ee-4e19-b444-6a76d196555c,ar-dist-0066,3756124.99930603,3756125.637832444,3756126.511304954,1501,36,0.6385264140553772,0.8734725099056959
74d0717f-d46f-4acc-ae9f-963d66786435,ar-dist-0897,3756125.111049014,3756125.688582054,3756126.611032507,3901,39,0.5775330397300422,0.922450453042984
c29fc968-352a-4274-b684-a74e5dbc955b,ar-dist-0712,3756124.669504593,3756125.3929238073,3756127.10412367,3901,63,0.7234192141331732,1.711199862882495
fe9ac6e0-692f-4596-b1ef-6ff6919bb44e,ar-dist-0385,3756125.329019007,3756125.942904909,3756127.204105552,3741,41,0.6138859023340046,1.2612006426788867
27161f43-b9ff-4fdc-98ce-76cb085517ec,ar-dist-0690,3756124.779818182,3756125.509626283,3756127.206017798,3901,56,0.729808100964874,1.696391514968127
fd93c6b4-b08e-4750-a192-1804daa44cdd,ar-dist-0081,3756125.21981225,3756125.689227994,3756127.2060594484,1501,44,0.4694157438352704,1.5168314543552697
f2d239fc-977d-4b6f-bc92-a0dcb259bf88,ar-dist-0632,3756124.890027773,3756125.558427108,3756127.39087985,3901,56,0.66839933488518,1.8324527419172227
dfe92221-ab3f-4dd1-a1f2-83bee4d84592,ar-dist-0358,3756125.439675657,3756126.1272313218,3756127.49815488,3741,50,0.6875556646846235,1.3709235582500696
b08d720e-dd42-4131-8ecb-df6b0b15f900,ar-dist-0371,3756124.340360965,3756124.9549123254,3756127.600269018,3741,62,0.6145513602532446,2.645356692839414
3ce3a208-53b0-4650-906a-ca0a83503ba0,ar-dist-0198,3756123.901183784,3756124.3491195063,3756128.077735189,2501,75,0.44793572230264544,3.7286156825721264
546f80d8-e6fd-4fea-b85b-3fc73374ad48,ar-dist-0630,3756126.428408919,3756127.3074031738,3756128.1895582,3901,45,0.878994254861027,0.8821550263091922
e29d8d91-f229-47df-8f8a-b749d91bcfc9,ar-dist-0728,3756125.8785213,3756126.706988123,3756128.271338701,3901,64,0.8284668228588998,1.5643505780026317
1a61717e-dbfd-48d6-ac73-93dabf636ca3,ar-dist-0508,3756125.658550373,3756126.412665343,3756128.27150532,3741,68,0.7541149700991809,1.858839977066964
f0a66eb4-9dfc-431e-90f1-b79c31060779,ar-dist-0376,3756125.769427173,3756126.610339596,3756128.3779760487,3741,60,0.8409124230965972,1.7676364528015256
1a3d8716-083f-4c19-a399-554b08ff3be9,ar-dist-0927,3756126.538765209,3756127.4963577567,3756128.5860299626,3901,38,0.9575925478711724,1.0896722059696913
f7e7c12f-bd8d-4123-b962-090deec2ce21,ar-dist-0902,3756126.318576201,3756127.205286385,3756128.58611041,3901,56,0.88671018416062,1.3808240247890353
50978cbd-6344-4897-9c2a-62a28d543451,ar-dist-0601,3756126.868575429,3756127.788354176,3756128.988413843,3741,50,0.9197787470184267,1.2000596667639911
af502a80-52a5-42ef-bd42-53b546117ef0,ar-dist-0455,3756125.988309256,3756126.8145096917,3756129.0599096487,3741,53,0.8262004358693957,2.2453999570570886
fb15948b-e48d-4200-b4ff-83c74820270b,ar-dist-0913,3756126.977740995,3756127.9912236603,3756129.1651463644,3901,44,1.0134826651774347,1.1739227040670812
4bbfaf44-70f2-442e-8465-4ae1be27b51a,ar-dist-0760,3756124.450221284,3756125.1408254625,3756129.1654006527,3901,74,0.6906041787005961,4.024575190152973
65a7e0af-a74a-4003-ba3f-fbdb4e49f00f,ar-dist-0406,3756126.098505925,3756127.0080972337,3756129.1654379326,3741,68,0.9095913087949157,2.157340698875487
a7618881-1d72-4d51-914e-fb6593796e6c,ar-dist-0714,3756126.208087313,3756127.102837168,3756129.266295509,3901,61,0.8947498551569879,2.1634583408012986
bea10b93-2ee0-4c89-828d-c62302ae0621,ar-dist-0028,3756127.307940456,3756128.269923497,3756129.352038276,851,44,0.9619830409064889,1.0821147789247334
93b96823-23cf-4882-a325-0064e7a81bbc,ar-dist-0657,3756127.087714841,3756128.077038988,3756129.549072182,3901,58,0.9893241468816996,1.4720331938005984
92303bdf-70bd-4f76-9650-ae8407f875fd,ar-dist-0568,3756126.758192932,3756127.700885274,3756129.6496354155,3741,62,0.9426923422142863,1.948750141542405
8e925081-4fe7-4dbd-abd7-c0b722feb4cf,ar-dist-0628,3756125.549469977,3756126.323163824,3756129.854475948,3901,93,0.7736938470043242,3.5313121238723397
a2cb6d84-f2d3-48cb-ba3d-14a6b06e212e,ar-dist-0581,3756127.527598249,3756128.476361246,3756129.8545723655,3741,57,0.9487629970535636,1.3782111196778715
ce98767a-de0c-432b-8daa-9b8a190c51e3,ar-dist-0587,3756127.418365274,3756128.3773905663,3756129.855153858,3741,41,0.9590252921916544,1.477763291914016
25f9999c-c4ed-4fcf-8f51-3596c14035d3,ar-dist-0476,3756127.19820347,3756128.188642848,3756130.129282242,3741,73,0.9904393777251244,1.9406393943354487
1ee821f8-e4a1-45d5-be63-cc54c2d1ee83,ar-dist-0678,3756128.18964411,3756129.057547155,3756130.228708161,3901,48,0.8679030449129641,1.171161006204784
83cde044-5d00-4538-aaa1-aa545dbd90a5,ar-dist-0437,3756128.295979727,3756129.265647676,3756130.228834311,3741,38,0.969667948782444,0.9631866351701319
54034fa5-6987-499b-9d03-3a62a0859289,ar-dist-0644,3756128.077854,3756128.9880500743,3756130.3302111463,3901,46,0.9101960742846131,1.3421610719524324
2a33afc5-dbfd-43f1-9ff1-d84efd2aa871,ar-dist-0807,3756126.648495625,3756127.598924525,3756130.330350134,3901,57,0.950428900308907,2.73142560897395
6692355f-7421-49b2-8f5e-b68810c2973c,ar-dist-0005,3756127.857181156,3756128.669762155,3756130.722688336,851,51,0.8125809989869595,2.052926180884242
eed00897-d550-4218-8f1e-24336c4a89ea,ar-dist-0965,3756127.746447789,3756128.670836268,3756130.7229081877,3901,74,0.924388478975743,2.0520719196647406
cfe1eb6f-9ad8-483d-9c3c-9db8262cfe4f,ar-dist-0226,3756127.637733337,3756128.5854592123,3756130.7230035192,2501,60,0.9477258753031492,2.1375443069264293
a3493a82-d138-4843-ab23-37687752384e,ar-dist-0343,3756128.846023964,3756129.7492655343,3756130.818434228,3741,41,0.9032415701076388,1.0691686938516796
f607659f-c6ba-435c-a6c1-29362144b141,ar-dist-0837,3756128.73628561,3756129.64762807,3756130.818524147,3901,43,0.911342459730804,1.1708960770629346
d473fba4-3730-4cea-971a-d3a24934d8bf,ar-dist-0667,3756127.96627684,3756128.874415739,3756130.998776172,3901,65,0.9081388991326094,2.1243604328483343
8c34bf2e-84f3-4001-b66a-ed730c68f8cc,ar-dist-0716,3756128.51606258,3756129.457674992,3756131.057564148,3901,54,0.9416124117560685,1.599889156408608
65a88a9e-c396-4a01-8fc8-f07fee331f06,ar-dist-0705,3756128.406495314,3756129.351707775,3756131.074512726,3901,51,0.9452124610543251,1.7228049510158598
d15370ae-3399-4943-91a2-437ebc7f05e5,ar-dist-0493,3756129.83443182,3756130.7200647313,3756131.1119222813,3741,33,0.8856329112313688,0.3918575500138104
f6c8c152-58b3-443d-936e-8cb63a66ddef,ar-dist-0708,3756129.065357002,3756129.9370081476,3756131.112198942,3901,44,0.8716511456295848,1.1751907942816615
657223dc-530c-4dd1-a752-cf1bde5c44d3,ar-dist-0249,3756128.955890489,3756129.853925267,3756131.1122718826,2501,40,0.8980347779579461,1.2583466158248484
9d8fd2f4-e86e-4a87-b467-9b4b7c3e2483,ar-dist-0047,3756129.614623624,3756130.4161819723,3756131.52950481,1501,54,0.8015583483502269,1.1133228377439082
c3cdef76-a1f3-47a2-9e95-9ea77312330f,ar-dist-0524,3756129.725132339,3756130.614855659,3756131.6121682194,3741,54,0.8897233200259507,0.9973125602118671
1d9aaaba-4624-40ea-8a36-c02f403c307f,ar-dist-0747,3756129.395485457,3756130.3296487452,3756131.612250031,3901,50,0.9341632882133126,1.282601285725832
09766783-0527-40da-8a92-b13b24392beb,ar-dist-0067,3756130.933541282,3756131.389593069,3756131.867233083,1501,34,0.45605178689584136,0.477640014141798
3df29f56-47eb-47bf-875e-ae1557917686,ar-dist-0348,3756129.175979798,3756130.127789588,3756131.8673158432,3741,65,0.9518097899854183,1.739526255056262
0b9d9b5a-a52e-493d-82bb-c6794fefe842,ar-dist-0290,3756130.604325326,3756131.2526899353,3756132.27286736,3251,52,0.6483646091073751,1.0201774248853326
981fb76a-6779-46b5-8902-6c8fea7363ac,ar-dist-0003,3756130.8240619,3756131.336089836,3756132.27299714,851,43,0.5120279360562563,0.9369073039852083
74b29920-aec6-448c-b5e1-8225642c494b,ar-dist-0700,3756130.383883028,3756131.0740180137,3756132.273047541,3901,54,0.6901349858380854,1.1990295271389186
7e0f3094-b124-421a-9253-0a8365bcd78c,ar-dist-0131,3756128.625634383,3756129.547214658,3756132.27311236,1501,59,0.921580275055021,2.725897701922804
9aafc641-bc26-4c25-a818-06925958cd39,ar-dist-0492,3756129.944366114,3756130.8177836062,3756132.354799718,3741,53,0.8734174920246005,1.5370161118917167
34ab1f3b-437d-4a83-8f59-a1db2ecbd8ed,ar-dist-0780,3756130.164748942,3756130.99789839,3756132.459060766,3901,65,0.8331494480371475,1.4611623757518828
bb745764-9014-4459-8e24-728a989221dd,ar-dist-0307,3756130.714216308,3756131.33736005,3756132.543936119,3251,55,0.6231437418609858,1.2065760688856244
5c9f9d17-95f8-485d-99b7-38a1f9393f35,ar-dist-0808,3756131.153843157,3756131.784439102,3756132.795500992,3901,41,0.6305959448218346,1.0110618900507689
36242f27-7cf9-4ece-b204-fc5590749d1e,ar-dist-0976,3756129.285735083,3756130.22845427,3756132.7957031736,3901,76,0.9427191871218383,2.5672489036805928
de9cccb7-d298-498d-a83a-1ac0b8ecf96c,ar-dist-0110,3756129.505462442,3756130.415522761,3756132.902665566,1501,98,0.9100603191182017,2.4871428050100803
0154fe15-3cf5-48ad-8633-fefa2ca31dea,ar-dist-0518,3756130.274397495,3756131.056807364,3756133.137707912,3741,72,0.7824098686687648,2.0809005480259657
27ceb5b5-85d7-404a-9c13-2a64fc905c6d,ar-dist-0981,3756131.043287654,3756131.610425537,3756133.2199685886,3901,53,0.5671378830447793,1.609543051570654
47a3bb6a-c220-43f1-bb50-c272e2e7ada7,ar-dist-0404,3756131.264423312,3756131.9716658113,3756133.4510150044,3741,56,0.7072424991056323,1.4793491931632161
c04c06eb-0f08-4617-91bf-4b6955583808,ar-dist-0582,3756131.37283484,3756132.1700214026,3756133.4512310736,3741,53,0.7971865627914667,1.2812096709385514
0aa76120-8e33-4425-baf0-7ab110b8bf0b,ar-dist-0429,3756131.922871369,3756132.716600991,3756133.585352109,3741,47,0.7937296219170094,0.8687511179596186
c384d338-efa2-4c2f-a1ba-197b8b215dd8,ar-dist-0300,3756130.494350003,3756131.11069044,3756133.759609495,3251,66,0.6163404369726777,2.648919054772705
19f72a8f-af61-44c2-9e0b-d07d8cffdad8,ar-dist-0094,3756132.473489429,3756133.136655009,3756133.8151580705,1501,38,0.6631655800156295,0.678503061644733
4ea402e0-286c-4497-a53b-390b8558a68f,ar-dist-0687,3756131.483776095,3756132.270507854,3756133.897837248,3901,62,0.7867317590862513,1.6273293942213058
