request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
84ff8574-3274-4563-ab66-a172e2479c28,ar-dist-0148,3755995.584853883,3755996.4255661843,3755999.539275721,2501,101,0.8407123014330864,3.113709536846727
d4dcad0e-9848-4fb0-a709-cabf7af0b816,ar-dist-0303,3755997.585010821,3755998.437834527,3755999.5393639416,3251,48,0.8528237058781087,1.1015294147655368
7ed34224-e41a-4efd-85f6-f2b7457ff282,ar-dist-0942,3755996.427339662,3755997.112114375,3755999.539352013,3901,81,0.6847747131250799,2.427237637806684
d01e1d2c-b487-4f25-8b62-87012a646d63,ar-dist-0242,3755997.479435245,3755998.245946882,3755999.624418745,2501,60,0.7665116367861629,1.3784718629904091
6a3b00ba-7dd8-46b0-8c1b-86f029920524,ar-dist-0590,3755998.110885525,3755998.7758473884,3755999.8250916195,3741,42,0.664961863309145,1.0492442310787737
bae84659-d4d3-4ab6-bfd7-92b960ab5105,ar-dist-0934,3755996.847787829,3755997.695170774,3756000.0037283795,3901,59,0.8473829450085759,2.308557605370879
c27dca3f-a6fe-498a-afea-0c2a6e518507,ar-dist-0707,3755998.531883697,3755999.333074865,3756000.103069677,3901,34,0.8011911679059267,0.7699948120862246
9a230565-4d63-4248-bd5f-53f1771dc96b,ar-dist-0920,3755997.90075205,3755998.6350109205,3756000.184949848,3901,49,0.7342588705942035,1.5499389274045825
5590e825-0348-4927-86f9-8792f0323860,ar-dist-0547,3755998.427175266,3755999.1452946584,3756000.385629421,3741,46,0.7181193921715021,1.240334762725979
1da5f66c-904b-443c-8de8-713555fbf24f,ar-dist-0371,3755998.743362413,3755999.537962266,3756000.38571039,3741,38,0.7945998529903591,0.8477481240406632
e711932f-004b-4242-bd6a-a42ce7c42fc2,ar-dist-0693,3755998.953915878,3755999.824381416,3756000.485444651,3901,37,0.8704655379988253,0.6610632347874343
56ba7117-f76a-4880-a487-a80491311c4c,ar-dist-0355,3755995.90036157,3755996.619690312,3756000.577020558,3741,108,0.7193287420086563,3.957330245990306
b1be87b9-c150-4c36-906c-1ccc4f4deb41,ar-dist-0004,3755998.216259318,3755998.878642269,3756001.0561223733,851,56,0.6623829510062933,2.177480104379356
9950ea70-80f7-4a8e-bcf8-c56574bf2778,ar-dist-0690,3755999.163126816,3756000.002593573,3756001.160029958,3901,46,0.8394667571410537,1.157436384819448
e2bc7ba3-91b8-4bbd-a5cf-aefe7967b97d,ar-dist-0066,3755999.374479803,3756000.1840779237,3756001.4507283396,1501,46,0.8095981208607554,1.266650415956974
24e43ddd-add9-49cc-b1d2-74d90887628f,ar-dist-0081,3755999.585058796,3756000.385102218,3756001.5532199983,1501,40,0.8000434217974544,1.16811778023839
fa45c00b-4136-4c82-bf0f-039ab01278cd,ar-dist-0385,3755999.689909424,3756000.4843479358,3756001.945308658,3741,49,0.7944385115988553,1.4609607220627367
65ea3e13-1d60-4950-8777-42d8dc482fe3,ar-dist-0760,3755998.847433911,3755999.623799624,3756001.94539607,3901,63,0.7763657127507031,2.321596445981413
a00e76c0-f556-44bd-b69a-28dc643e5402,ar-dist-0455,3756000.321329976,3756001.255901761,3756001.94558087,3741,35,0.9345717849209905,0.6896791090257466
360bee8b-7daf-4b9e-b056-52917c0b24b6,ar-dist-0632,3755999.268825899,3756000.184422846,3756002.047232214,3901,53,0.9155969470739365,1.8628093679435551
7b20afe8-aedf-4227-ba61-b3112843ac92,ar-dist-0358,3755999.796238319,3756000.576486146,3756002.1456021857,3741,64,0.7802478270605206,1.5691160396672785
16810ca6-ecd4-40ed-9e51-7a500a9121c4,ar-dist-0376,3756000.110541475,3756000.968563464,3756002.24986413,3741,50,0.8580219889990985,1.2813006658107042
a6a72016-ceae-4cb0-b3d3-fddc7dfa02ad,ar-dist-0406,3756000.427270028,3756001.360127655,3756002.523437822,3741,47,0.9328576270490885,1.163310166914016
2df84073-319b-4ab9-bff9-98aa8aa3c1e4,ar-dist-0897,3755999.479095901,3756000.285764409,3756002.631881,3901,65,0.8066685083322227,2.3461165907792747
af12bda6-c6a1-4f58-8e4c-471d61dbbe82,ar-dist-0902,3756000.637534168,3756001.64911524,3756002.8208438433,3901,46,1.0115810721181333,1.1717286030761898
b649bd6f-c4e6-4d19-8d62-4446125cb9e7,ar-dist-0630,3756000.743291768,3756001.7471388704,3756002.8209041324,3901,47,1.0038471026346087,1.073765262030065
fb599828-0ecc-4ed8-9b70-13629db58e85,ar-dist-0714,3756000.531986047,3756001.450450588,3756002.820987672,3901,43,0.9184645409695804,1.3705370840616524
ed772f4c-1fd1-4adf-ae43-6d59f806d3e7,ar-dist-0628,3755999.900553766,3756000.7721024184,3756002.9223683053,3901,61,0.8715486521832645,2.150265886913985
6487e0d1-6ff7-46c9-a57e-64e5621abf00,ar-dist-0508,3756000.005301994,3756000.867298389,3756003.1353164758,3741,60,0.861996395047754,2.2680180869065225
