request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
ce13381b-8616-49a2-b160-6db7018238fa,ar-dist-0637,3756173.032265285,3756173.819034119,3756174.543478411,3901,37,0.7867688341066241,0.7244442920200527
21b2224b-a490-4095-8496-905a36873c37,ar-dist-0126,3756173.143687185,3756173.864650345,3756174.543745861,1501,40,0.7209631600417197,0.6790955159813166
2eb341c3-dd40-4272-95bf-e80899648de1,ar-dist-0636,3756172.997473469,3756173.7756717377,3756174.7240896877,3901,45,0.7781982687301934,0.9484179499559104
2185c473-b496-429a-ad44-05456576ab1f,ar-dist-0583,3756173.255790507,3756173.89993311,3756174.988474472,3741,53,0.6441426030360162,1.0885413619689643
4e4caa20-6ccf-4a34-a5ab-222e61e79705,ar-dist-0884,3756172.809564394,3756173.689542216,3756174.988393194,3901,56,0.8799778218381107,1.2988509782589972
97d5841c-84ba-4115-8f96-1118aac303db,ar-dist-0220,3756173.365060654,3756173.984757421,3756175.3597078677,2501,50,0.6196967670693994,1.3749504466541111
dd503794-e412-4690-b8b4-38391095911a,ar-dist-0325,3756173.587704574,3756174.1086224923,3756175.5379161513,3251,65,0.5209179180674255,1.4292936590500176
41c38786-e9e2-4d81-8377-a5761bf9b429,ar-dist-0222,3756173.700061925,3756174.1607502513,3756175.538123441,2501,58,0.4606883260421455,1.3773731896653771
0c53556b-ab08-43d5-b25e-2948700dc491,ar-dist-0174,3756173.476784554,3756174.0278850505,3756175.6442851378,2501,49,0.5511004966683686,1.6164000872522593
7f6581ac-8270-4139-b8c9-45a8362a2a72,ar-dist-0357,3756174.255723189,3756174.987861731,3756175.945553219,3741,50,0.7321385419927537,0.9576914878562093
2433e366-cdeb-44dd-a760-78088c25a373,ar-dist-0610,3756174.365905567,3756175.165969735,3756175.980571004,3741,38,0.8000641679391265,0.8146012690849602
6c3754b6-af85-4b7b-bb06-f4ea02bc1386,ar-dist-0701,3756174.698957501,3756175.453650762,3756176.036815699,3901,45,0.7546932608820498,0.5831649373285472
6c97ce36-c348-4cac-ba20-dc4508c8cae8,ar-dist-0526,3756174.032255309,3756174.7231387375,3756176.0473361583,3741,52,0.690883428324014,1.3241974208503962
8f97f60f-393f-4b1f-80cb-84060e4bfdba,ar-dist-0746,3756174.143412958,3756174.904383965,3756176.04738939,3901,61,0.760971006937325,1.1430054251104593
060d14cc-0c68-48aa-b6eb-648e8f946585,ar-dist-0236,3756174.587246783,3756175.359430748,3756176.1004677988,2501,51,0.7721839649602771,0.7410370507277548
c72db324-bbfa-4c4a-ae4b-dd97dcd01daa,ar-dist-0944,3756175.032046434,3756175.819833756,3756176.235129719,3901,36,0.7877873219549656,0.4152959631755948
4d9ee2c9-3ea9-4013-a274-30a614821cd4,ar-dist-0256,3756173.810019232,3756174.3706553667,3756176.258706363,3251,89,0.5606361348181963,1.8880509962327778
8456e067-3512-48f8-83ca-5359a9673ea3,ar-dist-0723,3756174.809643578,3756175.642772365,3756176.2690329505,3901,54,0.833128787111491,0.626260585617274
2454cf1a-0f7e-4fa8-8441-357bc24e9b03,ar-dist-0324,3756174.920765646,3756175.731966542,3756176.305345799,3251,55,0.8112008962780237,0.5733792567625642
dd8c184d-dd14-4505-9064-8f1ce3e13416,ar-dist-0331,3756174.476697525,3756175.2549148407,3756176.30542005,3741,63,0.7782173156738281,1.050505209248513
ebc59a69-7857-46e5-a270-50fc067254fd,ar-dist-0180,3756175.365123957,3756175.9803209337,3756176.355419812,2501,44,0.6151969768106937,0.37509887805208564
343a23f8-4658-41c7-bb6b-6b9350b2795f,ar-dist-0698,3756173.921390941,3756174.542884681,3756176.355469594,3901,70,0.6214937400072813,1.8125849128700793
314c5e11-46cb-414c-bed7-810dcffccb60,ar-dist-0276,3756175.587693374,3756176.035599768,3756176.359290601,3251,43,0.44790639402344823,0.3236908330582082
e9c099ef-1817-4533-a610-0f9fccafd4b1,ar-dist-0172,3756175.810057377,3756176.054921682,3756176.508526487,2501,46,0.24486430501565337,0.45360480481758714
e7251208-65c1-460a-b6bc-9cf96fb1f25f,ar-dist-0383,3756175.142950752,3756175.856125133,3756176.5087346868,3741,71,0.7131743812933564,0.6526095536537468
6a1133f7-6a2a-4638-8b81-5f0315f7fd8e,ar-dist-0031,3756175.69885869,3756176.036010317,3756176.508778146,851,55,0.33715162705630064,0.47276782896369696
6ef2558d-c9e1-4999-9b06-c3a7a575ac7e,ar-dist-0709,3756175.255193541,3756175.944993738,3756176.605668467,3901,77,0.6898001972585917,0.6606747289188206
b0d9a79b-ab17-4751-ac6f-181b7da707ee,ar-dist-0254,3756175.476296775,3756176.030290967,3756176.605854937,3251,50,0.5539941918104887,0.5755639700219035
02f4e166-888f-4219-a16f-a1daa8d9d415,ar-dist-0883,3756176.03183969,3756176.3543757303,3756176.8165385784,3901,46,0.32253604009747505,0.4621628480963409
f66a2cd0-4e29-4d50-92b2-4c2ffa9b0037,ar-dist-0063,3756176.142928057,3756176.35947392,3756176.950977137,1501,50,0.2165458630770445,0.5915032168850303
1cb7d290-22ef-440b-a102-aa00c3dca559,ar-dist-0247,3756176.254291584,3756176.422736949,3756177.201912032,2501,60,0.16844536503776908,0.7791750831529498
647fed25-dfd3-40b7-b891-e89950130737,ar-dist-0629,3756176.365047711,3756176.766810566,3756177.685978598,3901,45,0.4017628552392125,0.9191680317744613
d5127aaf-2873-4e65-b537-b21a805df79d,ar-dist-0213,3756175.920958004,3756176.180147035,3756177.6860347977,2501,85,0.2591890310868621,1.5058877626433969
52afbb31-f4e4-4920-94c1-071a5acaf071,ar-dist-0270,3756176.587255484,3756176.9500758857,3756178.035772902,3251,56,0.3628204017877579,1.0856970162130892
20b3f723-57e3-49e7-af3a-2726fac4176a,ar-dist-0185,3756176.698895271,3756176.996805963,3756178.362085353,2501,66,0.29791069217026234,1.3652793900109828
0c734aa9-b507-4e52-9baf-cb0a5dfe5a79,ar-dist-0788,3756176.810232187,3756177.327127844,3756178.5183668924,3901,48,0.5168956569395959,1.1912390482611954
b0a066c5-7f26-4dba-8e0a-cd2cb4a2e93c,ar-dist-0372,3756177.25471914,3756177.9434012333,3756178.688041083,3741,38,0.6886820932850242,0.744639849755913
ece32d48-9101-40fd-be10-21088dc86c74,ar-dist-0176,3756177.809779435,3756178.51803867,3756178.996344467,2501,34,0.7082592351362109,0.47830579709261656
f54ee28d-54de-439f-a894-5a2f3e5b96a9,ar-dist-0945,3756177.365853055,3756178.1186236828,3756179.082595815,3901,49,0.752770627848804,0.9639721321873367
366244b4-b4e0-416c-aebd-070f13df97cb,ar-dist-0399,3756177.921191291,3756178.605923342,3756179.134816613,3741,36,0.6847320511005819,0.5288932709954679
d7230f67-6682-4449-8190-bba65eb2ca0b,ar-dist-0545,3756177.142904663,3756177.7563940366,3756179.134904761,3741,52,0.6134893735870719,1.3785107242874801
8615739d-c5bf-4b33-8499-2bcab5ac79fd,ar-dist-0430,3756176.921416703,3756177.45458032,3756179.271757963,3741,62,0.533163616899401,1.8171776430681348
d22801c1-f2b5-4973-a99a-c2043258c053,ar-dist-0381,3756177.031611627,3756177.586633474,3756179.3534265733,3741,69,0.5550218471325934,1.766793099232018
b069c02f-48ff-4d42-ad14-ae12b9aee7c0,ar-dist-0133,3756178.36556321,3756178.964941461,3756180.060958045,1501,50,0.5993782510049641,1.0960165839642286
34aadaf8-481b-44aa-9a5a-c6b29e572483,ar-dist-0248,3756176.476270497,3756176.813314533,3756180.0610381067,2501,97,0.3370440360158682,3.247723573818803
